3.801000000000000000e+03,7.250000000000000000e+00
3.866000000000000000e+03,7.300000000000000711e+00
3.845000000000000000e+03,7.299999999999999822e+00
3.664000000000000000e+03,7.149999999999999467e+00
3.461000000000000000e+03,7.299999999999999822e+00
3.389000000000000000e+03,7.349999999999999645e+00
3.415000000000000000e+03,7.350000000000000533e+00
3.639000000000000000e+03,7.099999999999999645e+00
3.792000000000000000e+03,7.549999999999999822e+00
3.948000000000000000e+03,7.099999999999999645e+00
4.307000000000000000e+03,7.199999999999999289e+00
4.204000000000000000e+03,7.300000000000000711e+00
4.213000000000000000e+03,7.599999999999999645e+00
4.017000000000000000e+03,7.400000000000000355e+00
4.026000000000000000e+03,7.550000000000000711e+00
3.905000000000000000e+03,7.300000000000000711e+00
3.881000000000000000e+03,7.300000000000000711e+00
3.875000000000000000e+03,7.250000000000000000e+00
3.913000000000000000e+03,7.349999999999999645e+00
3.998000000000000000e+03,7.599999999999999645e+00
4.045000000000000000e+03,7.549999999999999822e+00
3.997000000000000000e+03,7.400000000000000355e+00
3.970000000000000000e+03,7.250000000000000000e+00
4.051000000000000000e+03,7.449999999999999289e+00
3.959000000000000000e+03,7.649999999999999467e+00
3.903000000000000000e+03,7.599999999999999645e+00
3.921000000000000000e+03,7.550000000000000711e+00
3.909000000000000000e+03,7.500000000000000000e+00
3.985000000000000000e+03,7.299999999999999822e+00
3.959000000000000000e+03,7.500000000000000000e+00
3.911000000000000000e+03,7.650000000000000355e+00
3.941000000000000000e+03,7.400000000000000355e+00
3.920000000000000000e+03,7.450000000000000178e+00
4.005000000000000000e+03,7.549999999999999822e+00
3.856000000000000000e+03,7.650000000000000355e+00
4.015000000000000000e+03,7.399999999999999467e+00
4.040000000000000000e+03,7.600000000000000533e+00
3.813000000000000000e+03,7.599999999999999645e+00
3.953000000000000000e+03,7.549999999999999822e+00
3.903000000000000000e+03,7.650000000000000355e+00
3.937000000000000000e+03,7.449999999999999289e+00
3.875000000000000000e+03,7.549999999999999822e+00
3.885000000000000000e+03,7.400000000000000355e+00
4.027000000000000000e+03,7.650000000000000355e+00
4.109000000000000000e+03,7.700000000000000178e+00
4.018000000000000000e+03,7.799999999999999822e+00
3.988000000000000000e+03,7.400000000000000355e+00
3.921000000000000000e+03,7.449999999999999289e+00
3.969000000000000000e+03,7.649999999999999467e+00
3.987000000000000000e+03,7.500000000000000000e+00
3.941000000000000000e+03,7.599999999999999645e+00
4.003000000000000000e+03,7.849999999999999645e+00
3.812000000000000000e+03,7.549999999999999822e+00
3.915000000000000000e+03,7.550000000000000711e+00
3.828000000000000000e+03,7.500000000000000000e+00
3.845000000000000000e+03,7.650000000000000355e+00
3.925000000000000000e+03,7.800000000000000711e+00
4.082000000000000000e+03,7.750000000000000000e+00
3.994000000000000000e+03,7.299999999999999822e+00
3.826000000000000000e+03,7.599999999999999645e+00
3.896000000000000000e+03,7.750000000000000000e+00
4.016000000000000000e+03,7.599999999999999645e+00
3.738000000000000000e+03,7.300000000000000711e+00
4.008000000000000000e+03,7.750000000000000000e+00
4.015000000000000000e+03,7.599999999999999645e+00
4.016000000000000000e+03,7.750000000000000000e+00
3.924000000000000000e+03,7.500000000000000000e+00
3.886000000000000000e+03,7.500000000000000000e+00
3.930000000000000000e+03,7.699999999999999289e+00
3.979000000000000000e+03,7.599999999999999645e+00
3.979000000000000000e+03,7.700000000000000178e+00
4.023000000000000000e+03,7.549999999999999822e+00
4.025000000000000000e+03,7.549999999999999822e+00
3.944000000000000000e+03,7.599999999999999645e+00
4.006000000000000000e+03,7.899999999999999467e+00
3.909000000000000000e+03,7.550000000000000711e+00
3.901000000000000000e+03,7.650000000000000355e+00
3.970000000000000000e+03,7.900000000000000355e+00
3.847000000000000000e+03,7.750000000000000000e+00
3.950000000000000000e+03,7.699999999999999289e+00
3.989000000000000000e+03,7.400000000000000355e+00
3.844000000000000000e+03,7.450000000000000178e+00
4.092000000000000000e+03,7.550000000000000711e+00
4.014000000000000000e+03,7.650000000000000355e+00
4.098000000000000000e+03,7.649999999999999467e+00
3.952000000000000000e+03,7.800000000000000711e+00
3.951000000000000000e+03,7.750000000000000000e+00
4.089000000000000000e+03,8.099999999999999645e+00
3.785000000000000000e+03,7.700000000000000178e+00
3.846000000000000000e+03,7.600000000000000533e+00
4.092000000000000000e+03,8.149999999999998579e+00
4.070000000000000000e+03,7.799999999999999822e+00
3.741000000000000000e+03,7.549999999999999822e+00
3.866000000000000000e+03,7.699999999999999289e+00
3.940000000000000000e+03,7.799999999999999822e+00
4.073000000000000000e+03,7.699999999999999289e+00
4.042000000000000000e+03,7.700000000000000178e+00
4.069000000000000000e+03,7.849999999999999645e+00
3.900000000000000000e+03,7.500000000000000000e+00
4.082000000000000000e+03,8.000000000000000000e+00
4.036000000000000000e+03,8.250000000000000000e+00
4.073000000000000000e+03,7.899999999999999467e+00
3.924000000000000000e+03,7.750000000000000000e+00
4.110000000000000000e+03,7.949999999999999289e+00
4.048000000000000000e+03,7.750000000000000000e+00
3.817000000000000000e+03,7.849999999999999645e+00
3.953000000000000000e+03,8.000000000000000000e+00
3.951000000000000000e+03,7.900000000000000355e+00
3.915000000000000000e+03,7.949999999999999289e+00
4.138000000000000000e+03,8.099999999999999645e+00
4.138000000000000000e+03,8.000000000000000000e+00
3.980000000000000000e+03,8.050000000000000711e+00
4.072000000000000000e+03,7.849999999999999645e+00
3.975000000000000000e+03,7.900000000000000355e+00
4.157000000000000000e+03,8.099999999999999645e+00
3.889000000000000000e+03,7.700000000000000178e+00
4.072000000000000000e+03,7.850000000000000533e+00
4.043000000000000000e+03,7.949999999999999289e+00
3.999000000000000000e+03,7.799999999999999822e+00
4.042000000000000000e+03,7.849999999999999645e+00
4.033000000000000000e+03,7.650000000000000355e+00
3.987000000000000000e+03,7.599999999999999645e+00
4.082000000000000000e+03,8.250000000000000000e+00
4.060000000000000000e+03,7.950000000000000178e+00
4.036000000000000000e+03,8.100000000000001421e+00
3.998000000000000000e+03,7.849999999999999645e+00
4.118000000000000000e+03,8.199999999999999289e+00
4.073000000000000000e+03,8.199999999999999289e+00
4.021000000000000000e+03,8.050000000000000711e+00
4.119000000000000000e+03,7.849999999999999645e+00
3.911000000000000000e+03,7.950000000000000178e+00
3.997000000000000000e+03,8.050000000000000711e+00
4.049000000000000000e+03,8.000000000000000000e+00
4.015000000000000000e+03,8.250000000000000000e+00
4.041000000000000000e+03,8.050000000000000711e+00
4.054000000000000000e+03,8.000000000000000000e+00
4.022000000000000000e+03,7.700000000000000178e+00
4.072000000000000000e+03,7.899999999999999467e+00
4.101000000000000000e+03,7.950000000000000178e+00
4.109000000000000000e+03,7.849999999999999645e+00
4.062000000000000000e+03,8.050000000000000711e+00
4.022000000000000000e+03,8.199999999999999289e+00
3.987000000000000000e+03,8.150000000000000355e+00
4.073000000000000000e+03,8.150000000000000355e+00
4.119000000000000000e+03,8.199999999999999289e+00
3.931000000000000000e+03,8.050000000000000711e+00
4.090000000000000000e+03,8.050000000000000711e+00
3.940000000000000000e+03,7.949999999999999289e+00
4.127000000000000000e+03,7.900000000000000355e+00
4.033000000000000000e+03,7.899999999999999467e+00
4.145000000000000000e+03,8.099999999999999645e+00
4.067000000000000000e+03,7.950000000000000178e+00
4.016000000000000000e+03,8.099999999999999645e+00
4.109000000000000000e+03,8.149999999999998579e+00
4.010000000000000000e+03,7.849999999999999645e+00
4.081000000000000000e+03,8.199999999999999289e+00
3.994000000000000000e+03,8.150000000000000355e+00
3.836000000000000000e+03,7.900000000000000355e+00
3.832000000000000000e+03,8.099999999999999645e+00
4.020000000000000000e+03,8.250000000000000000e+00
3.915000000000000000e+03,7.949999999999999289e+00
3.994000000000000000e+03,7.849999999999999645e+00
4.172000000000000000e+03,8.099999999999999645e+00
4.203000000000000000e+03,8.099999999999999645e+00
4.250000000000000000e+03,8.000000000000000000e+00
4.222000000000000000e+03,8.199999999999999289e+00
4.151000000000000000e+03,8.000000000000000000e+00
4.259000000000000000e+03,8.250000000000000000e+00
4.288000000000000000e+03,8.349999999999999645e+00
4.296000000000000000e+03,8.349999999999999645e+00
4.288000000000000000e+03,8.150000000000000355e+00
4.325000000000000000e+03,8.350000000000001421e+00
4.124000000000000000e+03,8.199999999999999289e+00
4.298000000000000000e+03,8.150000000000000355e+00
4.298000000000000000e+03,8.400000000000000355e+00
4.174000000000000000e+03,7.900000000000000355e+00
4.125000000000000000e+03,7.950000000000000178e+00
3.960000000000000000e+03,8.349999999999999645e+00
4.241000000000000000e+03,8.050000000000000711e+00
4.222000000000000000e+03,8.099999999999999645e+00
4.147000000000000000e+03,8.300000000000000711e+00
4.109000000000000000e+03,8.000000000000000000e+00
4.175000000000000000e+03,8.250000000000000000e+00
4.203000000000000000e+03,8.250000000000000000e+00
4.165000000000000000e+03,8.349999999999999645e+00
4.231000000000000000e+03,8.300000000000000711e+00
4.137000000000000000e+03,8.350000000000001421e+00
4.138000000000000000e+03,8.349999999999999645e+00
4.232000000000000000e+03,8.250000000000000000e+00
4.147000000000000000e+03,8.099999999999999645e+00
4.090000000000000000e+03,8.250000000000000000e+00
4.034000000000000000e+03,8.449999999999999289e+00
4.020000000000000000e+03,8.099999999999999645e+00
4.065000000000000000e+03,8.050000000000000711e+00
4.156000000000000000e+03,8.600000000000001421e+00
4.129000000000000000e+03,8.150000000000000355e+00
4.147000000000000000e+03,8.349999999999999645e+00
4.335000000000000000e+03,8.400000000000000355e+00
4.279000000000000000e+03,8.350000000000001421e+00
4.098000000000000000e+03,8.250000000000000000e+00
4.222000000000000000e+03,8.300000000000000711e+00
4.222000000000000000e+03,8.250000000000000000e+00
4.203000000000000000e+03,8.199999999999999289e+00
4.260000000000000000e+03,8.550000000000000711e+00
4.204000000000000000e+03,8.250000000000000000e+00
4.088000000000000000e+03,8.349999999999999645e+00
4.086000000000000000e+03,8.150000000000000355e+00
4.095000000000000000e+03,8.250000000000000000e+00
4.232000000000000000e+03,8.349999999999999645e+00
4.269000000000000000e+03,8.449999999999999289e+00
4.193000000000000000e+03,8.349999999999999645e+00
2.373000000000000000e+03,8.300000000000000711e+00
5.287000000000000000e+03,9.199999999999999289e+00
5.423000000000000000e+03,8.900000000000000355e+00
5.167000000000000000e+03,8.750000000000000000e+00
5.323000000000000000e+03,9.099999999999999645e+00
5.137000000000000000e+03,9.000000000000000000e+00
5.104000000000000000e+03,9.050000000000000711e+00
5.087000000000000000e+03,8.800000000000000711e+00
4.957000000000000000e+03,8.800000000000000711e+00
4.943000000000000000e+03,8.900000000000000355e+00
4.717000000000000000e+03,9.000000000000000000e+00
4.696000000000000000e+03,9.000000000000000000e+00
4.642000000000000000e+03,9.050000000000000711e+00
4.373000000000000000e+03,8.650000000000000355e+00
4.654000000000000000e+03,8.849999999999999645e+00
4.633000000000000000e+03,8.949999999999999289e+00
4.344000000000000000e+03,8.750000000000000000e+00
4.447000000000000000e+03,9.000000000000000000e+00
4.456000000000000000e+03,8.949999999999999289e+00
4.523000000000000000e+03,8.900000000000000355e+00
4.488000000000000000e+03,9.099999999999999645e+00
4.422000000000000000e+03,9.000000000000000000e+00
4.515000000000000000e+03,9.099999999999999645e+00
4.440000000000000000e+03,9.000000000000000000e+00
4.484000000000000000e+03,8.900000000000000355e+00
4.402000000000000000e+03,9.099999999999999645e+00
4.297000000000000000e+03,8.800000000000000711e+00
4.354000000000000000e+03,8.949999999999999289e+00
4.372000000000000000e+03,8.900000000000000355e+00
4.392000000000000000e+03,9.000000000000000000e+00
4.371000000000000000e+03,8.699999999999999289e+00
4.344000000000000000e+03,8.849999999999999645e+00
4.298000000000000000e+03,9.000000000000000000e+00
4.458000000000000000e+03,8.949999999999999289e+00
4.362000000000000000e+03,8.849999999999999645e+00
4.363000000000000000e+03,9.300000000000000711e+00
4.448000000000000000e+03,9.000000000000000000e+00
4.298000000000000000e+03,9.050000000000000711e+00
4.326000000000000000e+03,9.050000000000000711e+00
4.345000000000000000e+03,9.199999999999999289e+00
4.420000000000000000e+03,8.949999999999999289e+00
4.364000000000000000e+03,8.850000000000001421e+00
4.307000000000000000e+03,9.099999999999999645e+00
4.355000000000000000e+03,9.149999999999998579e+00
4.241000000000000000e+03,8.949999999999999289e+00
4.410000000000000000e+03,9.099999999999999645e+00
4.374000000000000000e+03,9.300000000000000711e+00
4.307000000000000000e+03,8.949999999999999289e+00
4.364000000000000000e+03,9.050000000000000711e+00
4.373000000000000000e+03,9.199999999999999289e+00
4.391000000000000000e+03,9.050000000000000711e+00
4.432000000000000000e+03,9.150000000000000355e+00
5.389000000000000000e+03,9.050000000000000711e+00
5.576000000000000000e+03,8.849999999999999645e+00
5.204000000000000000e+03,9.250000000000000000e+00
5.381000000000000000e+03,9.150000000000000355e+00
5.412000000000000000e+03,8.949999999999999289e+00
5.668000000000000000e+03,9.250000000000000000e+00
5.526000000000000000e+03,8.900000000000000355e+00
5.538000000000000000e+03,9.399999999999998579e+00
5.710000000000000000e+03,9.099999999999999645e+00
5.782000000000000000e+03,8.849999999999999645e+00
5.584000000000000000e+03,9.000000000000000000e+00
5.546000000000000000e+03,9.349999999999999645e+00
5.315000000000000000e+03,9.000000000000000000e+00
5.295000000000000000e+03,9.150000000000000355e+00
5.181000000000000000e+03,9.100000000000001421e+00
5.256000000000000000e+03,9.349999999999999645e+00
5.284000000000000000e+03,9.099999999999999645e+00
5.432000000000000000e+03,9.199999999999999289e+00
5.431000000000000000e+03,9.250000000000000000e+00
5.381000000000000000e+03,9.250000000000000000e+00
5.320000000000000000e+03,9.250000000000000000e+00
5.412000000000000000e+03,9.250000000000000000e+00
5.339000000000000000e+03,9.099999999999999645e+00
5.459000000000000000e+03,9.300000000000000711e+00
5.388000000000000000e+03,9.000000000000000000e+00
5.314000000000000000e+03,9.350000000000001421e+00
5.367000000000000000e+03,9.250000000000000000e+00
5.392000000000000000e+03,9.349999999999999645e+00
5.442000000000000000e+03,9.250000000000000000e+00
5.445000000000000000e+03,9.349999999999999645e+00
5.347000000000000000e+03,9.199999999999999289e+00
5.357000000000000000e+03,9.250000000000000000e+00
6.098000000000000000e+03,9.150000000000000355e+00
7.153000000000000000e+03,9.199999999999999289e+00
7.609000000000000000e+03,9.449999999999999289e+00
8.135000000000000000e+03,9.050000000000000711e+00
8.608000000000000000e+03,9.550000000000000711e+00
8.844000000000000000e+03,9.000000000000000000e+00
8.791000000000000000e+03,9.399999999999998579e+00
8.693000000000000000e+03,9.250000000000000000e+00
8.730000000000000000e+03,9.150000000000000355e+00
8.694000000000000000e+03,9.099999999999999645e+00
8.455000000000000000e+03,9.400000000000000355e+00
8.409000000000000000e+03,9.449999999999999289e+00
8.489000000000000000e+03,9.400000000000000355e+00
8.393000000000000000e+03,9.199999999999999289e+00
8.336000000000000000e+03,9.300000000000000711e+00
8.313000000000000000e+03,9.500000000000000000e+00
8.260000000000000000e+03,9.400000000000000355e+00
7.808000000000000000e+03,9.000000000000000000e+00
8.029000000000000000e+03,9.600000000000001421e+00
8.478000000000000000e+03,9.349999999999999645e+00
8.428000000000000000e+03,9.400000000000000355e+00
8.319000000000000000e+03,9.399999999999998579e+00
8.474000000000000000e+03,9.599999999999999645e+00
8.362000000000000000e+03,9.149999999999998579e+00
8.220000000000000000e+03,9.500000000000000000e+00
8.441000000000000000e+03,9.300000000000000711e+00
8.478000000000000000e+03,9.350000000000001421e+00
8.225000000000000000e+03,9.550000000000000711e+00
8.283000000000000000e+03,9.550000000000000711e+00
8.259000000000000000e+03,9.349999999999999645e+00
8.344000000000000000e+03,9.150000000000000355e+00
8.602000000000000000e+03,9.449999999999999289e+00
8.233000000000000000e+03,9.599999999999999645e+00
8.221000000000000000e+03,9.449999999999999289e+00
8.382000000000000000e+03,9.699999999999999289e+00
8.427000000000000000e+03,9.449999999999999289e+00
8.349000000000000000e+03,9.050000000000000711e+00
8.366000000000000000e+03,9.449999999999999289e+00
8.563000000000000000e+03,9.400000000000000355e+00
8.241000000000000000e+03,9.300000000000000711e+00
7.928000000000000000e+03,9.699999999999999289e+00
7.554000000000000000e+03,9.550000000000000711e+00
8.386000000000000000e+03,9.550000000000000711e+00
8.398000000000000000e+03,9.400000000000000355e+00
8.618000000000000000e+03,9.449999999999999289e+00
8.738000000000000000e+03,9.300000000000000711e+00
9.024000000000000000e+03,9.599999999999999645e+00
9.567000000000000000e+03,9.650000000000000355e+00
1.055600000000000000e+04,9.650000000000000355e+00
1.027100000000000000e+04,9.550000000000000711e+00
1.015500000000000000e+04,9.199999999999999289e+00
9.922000000000000000e+03,9.400000000000000355e+00
9.920000000000000000e+03,9.449999999999999289e+00
1.018200000000000000e+04,9.300000000000000711e+00
1.005700000000000000e+04,9.149999999999998579e+00
1.002200000000000000e+04,9.300000000000000711e+00
9.973000000000000000e+03,9.449999999999999289e+00
1.011500000000000000e+04,9.300000000000000711e+00
9.638000000000000000e+03,9.750000000000000000e+00
9.842000000000000000e+03,9.300000000000000711e+00
9.813000000000000000e+03,9.449999999999999289e+00
1.028500000000000000e+04,9.300000000000000711e+00
1.032000000000000000e+04,9.449999999999999289e+00
9.967000000000000000e+03,9.399999999999998579e+00
9.808000000000000000e+03,9.400000000000000355e+00
9.688000000000000000e+03,9.449999999999999289e+00
9.822000000000000000e+03,9.199999999999999289e+00
9.937000000000000000e+03,9.750000000000000000e+00
9.942000000000000000e+03,9.300000000000000711e+00
9.922000000000000000e+03,9.449999999999999289e+00
1.000400000000000000e+04,9.250000000000000000e+00
9.819000000000000000e+03,9.250000000000000000e+00
9.859000000000000000e+03,9.449999999999999289e+00
1.021900000000000000e+04,9.449999999999999289e+00
1.027100000000000000e+04,9.399999999999998579e+00
9.871000000000000000e+03,9.250000000000000000e+00
9.842000000000000000e+03,9.150000000000000355e+00
1.045300000000000000e+04,9.500000000000000000e+00
9.924000000000000000e+03,9.400000000000000355e+00
9.920000000000000000e+03,9.599999999999999645e+00
9.830000000000000000e+03,9.350000000000001421e+00
9.808000000000000000e+03,9.349999999999999645e+00
9.580000000000000000e+03,9.250000000000000000e+00
9.985000000000000000e+03,9.449999999999999289e+00
1.003000000000000000e+04,9.550000000000000711e+00
1.002700000000000000e+04,9.300000000000000711e+00
9.868000000000000000e+03,9.400000000000000355e+00
9.871000000000000000e+03,9.500000000000000000e+00
9.866000000000000000e+03,9.300000000000000711e+00
9.837000000000000000e+03,9.250000000000000000e+00
9.899000000000000000e+03,9.750000000000000000e+00
9.721000000000000000e+03,9.349999999999999645e+00
9.912000000000000000e+03,9.449999999999999289e+00
9.878000000000000000e+03,9.400000000000000355e+00
1.001300000000000000e+04,9.550000000000000711e+00
9.999000000000000000e+03,9.400000000000000355e+00
9.805000000000000000e+03,9.300000000000000711e+00
9.823000000000000000e+03,9.650000000000000355e+00
9.937000000000000000e+03,9.449999999999999289e+00
1.010400000000000000e+04,9.349999999999999645e+00
9.978000000000000000e+03,9.500000000000000000e+00
9.802000000000000000e+03,9.399999999999998579e+00
9.793000000000000000e+03,9.199999999999999289e+00
9.883000000000000000e+03,9.350000000000001421e+00
9.944000000000000000e+03,9.500000000000000000e+00
9.709000000000000000e+03,9.600000000000001421e+00
9.871000000000000000e+03,9.599999999999999645e+00
9.678000000000000000e+03,9.300000000000000711e+00
9.918000000000000000e+03,9.350000000000001421e+00
9.975000000000000000e+03,9.300000000000000711e+00
9.904000000000000000e+03,9.400000000000000355e+00
9.898000000000000000e+03,9.599999999999999645e+00
9.839000000000000000e+03,9.250000000000000000e+00
9.721000000000000000e+03,9.399999999999998579e+00
9.907000000000000000e+03,9.150000000000000355e+00
9.970000000000000000e+03,9.250000000000000000e+00
9.854000000000000000e+03,9.199999999999999289e+00
9.837000000000000000e+03,9.550000000000000711e+00
9.767000000000000000e+03,9.199999999999999289e+00
9.864000000000000000e+03,9.199999999999999289e+00
1.000700000000000000e+04,9.349999999999999645e+00
9.954000000000000000e+03,9.599999999999999645e+00
9.767000000000000000e+03,9.699999999999999289e+00
9.750000000000000000e+03,9.349999999999999645e+00
9.871000000000000000e+03,9.350000000000001421e+00
9.954000000000000000e+03,9.300000000000000711e+00
9.855000000000000000e+03,9.300000000000000711e+00
9.651000000000000000e+03,9.349999999999999645e+00
9.805000000000000000e+03,9.500000000000000000e+00
9.876000000000000000e+03,9.300000000000000711e+00
9.902000000000000000e+03,9.650000000000000355e+00
1.000000000000000000e+04,9.449999999999999289e+00
9.973000000000000000e+03,9.250000000000000000e+00
9.902000000000000000e+03,9.250000000000000000e+00
9.876000000000000000e+03,9.449999999999999289e+00
9.798000000000000000e+03,9.449999999999999289e+00
1.002300000000000000e+04,9.449999999999999289e+00
9.878000000000000000e+03,9.500000000000000000e+00
9.808000000000000000e+03,9.400000000000000355e+00
9.895000000000000000e+03,9.199999999999999289e+00
9.827000000000000000e+03,9.650000000000000355e+00
9.823000000000000000e+03,9.449999999999999289e+00
9.987000000000000000e+03,9.599999999999999645e+00
9.745000000000000000e+03,9.300000000000000711e+00
9.730000000000000000e+03,9.399999999999998579e+00
9.831000000000000000e+03,9.149999999999998579e+00
9.942000000000000000e+03,9.350000000000001421e+00
9.895000000000000000e+03,9.300000000000000711e+00
1.005300000000000000e+04,9.250000000000000000e+00
9.638000000000000000e+03,9.250000000000000000e+00
9.773000000000000000e+03,9.550000000000000711e+00
9.894000000000000000e+03,9.400000000000000355e+00
9.882000000000000000e+03,9.300000000000000711e+00
9.909000000000000000e+03,9.100000000000001421e+00
9.956000000000000000e+03,9.599999999999999645e+00
9.989000000000000000e+03,9.449999999999999289e+00
9.856000000000000000e+03,9.349999999999999645e+00
9.844000000000000000e+03,9.300000000000000711e+00
1.003800000000000000e+04,9.199999999999999289e+00
9.842000000000000000e+03,9.349999999999999645e+00
9.937000000000000000e+03,9.199999999999999289e+00
9.696000000000000000e+03,9.500000000000000000e+00
9.082000000000000000e+03,9.099999999999999645e+00
9.836000000000000000e+03,9.350000000000001421e+00
1.001800000000000000e+04,9.250000000000000000e+00
9.920000000000000000e+03,9.199999999999999289e+00
9.880000000000000000e+03,9.349999999999999645e+00
9.859000000000000000e+03,9.550000000000000711e+00
9.927000000000000000e+03,9.199999999999999289e+00
1.002000000000000000e+04,9.349999999999999645e+00
9.892000000000000000e+03,9.399999999999998579e+00
9.663000000000000000e+03,9.349999999999999645e+00
9.607000000000000000e+03,9.300000000000000711e+00
9.858000000000000000e+03,9.300000000000000711e+00
1.006300000000000000e+04,9.600000000000001421e+00
9.973000000000000000e+03,9.400000000000000355e+00
9.939000000000000000e+03,9.349999999999999645e+00
9.878000000000000000e+03,9.599999999999999645e+00
9.848000000000000000e+03,9.550000000000000711e+00
9.774000000000000000e+03,9.250000000000000000e+00
1.003400000000000000e+04,9.449999999999999289e+00
1.008500000000000000e+04,9.399999999999998579e+00
9.873000000000000000e+03,9.449999999999999289e+00
9.885000000000000000e+03,9.500000000000000000e+00
9.934000000000000000e+03,9.550000000000000711e+00
9.808000000000000000e+03,9.099999999999999645e+00
9.929000000000000000e+03,9.449999999999999289e+00
1.001700000000000000e+04,9.399999999999998579e+00
9.929000000000000000e+03,9.400000000000000355e+00
9.870000000000000000e+03,9.599999999999999645e+00
9.920000000000000000e+03,9.300000000000000711e+00
9.866000000000000000e+03,9.400000000000000355e+00
9.876000000000000000e+03,9.199999999999999289e+00
9.941000000000000000e+03,9.300000000000000711e+00
7.640000000000000000e+03,9.650000000000000355e+00
9.809000000000000000e+03,9.250000000000000000e+00
9.738000000000000000e+03,9.250000000000000000e+00
9.910000000000000000e+03,9.449999999999999289e+00
9.844000000000000000e+03,9.600000000000001421e+00
9.692000000000000000e+03,9.400000000000000355e+00
9.629000000000000000e+03,9.599999999999999645e+00
9.739000000000000000e+03,9.550000000000000711e+00
1.000400000000000000e+04,9.400000000000000355e+00
1.000100000000000000e+04,9.500000000000000000e+00
1.001500000000000000e+04,9.400000000000000355e+00
9.695000000000000000e+03,9.550000000000000711e+00
9.820000000000000000e+03,9.500000000000000000e+00
9.849000000000000000e+03,9.350000000000001421e+00
9.935000000000000000e+03,9.400000000000000355e+00
9.971000000000000000e+03,9.500000000000000000e+00
9.823000000000000000e+03,9.400000000000000355e+00
9.890000000000000000e+03,9.250000000000000000e+00
9.736000000000000000e+03,9.449999999999999289e+00
9.989000000000000000e+03,9.850000000000001421e+00
9.905000000000000000e+03,9.449999999999999289e+00
9.929000000000000000e+03,9.250000000000000000e+00
9.842000000000000000e+03,9.500000000000000000e+00
9.827000000000000000e+03,9.449999999999999289e+00
9.912000000000000000e+03,9.449999999999999289e+00
9.989000000000000000e+03,9.250000000000000000e+00
9.951000000000000000e+03,9.449999999999999289e+00
9.718000000000000000e+03,9.300000000000000711e+00
9.695000000000000000e+03,9.449999999999999289e+00
9.785000000000000000e+03,9.550000000000000711e+00
9.806000000000000000e+03,9.150000000000000355e+00
9.666000000000000000e+03,9.400000000000000355e+00
9.678000000000000000e+03,9.099999999999999645e+00
9.718000000000000000e+03,9.400000000000000355e+00
9.842000000000000000e+03,9.449999999999999289e+00
9.801000000000000000e+03,9.300000000000000711e+00
9.842000000000000000e+03,9.199999999999999289e+00
